Date/Time,TOTAL WIND GENERATION  BASEPOINT (FORECAST) IN BPA CONTROL AREA (MW; SCADA 103349),TOTAL WIND GENERATION  IN BPA CONTROL AREA (MW; SCADA 79687),TOTAL BPA CONTROL AREA LOAD (MW; SCADA 45583),TOTAL HYDRO GENERATION (MW; SCADA 79682),TOTAL THERMAL GENERATION (MW; SCADA 79685),NET INTERCHANGE (MW; SCADA 45581),,,,,,,,
01/31/13 01:10,3389,3565,5440,4962,2155,5243,,,,,,,,
01/31/13 01:15,3389,3606,5458,4933,2161,5242,,,,,,,,
01/31/13 01:20,3389,3518,5465,4934,2156,5145,,,,,,,,
01/31/13 01:25,3389,3506,5452,4903,2155,5112,,,,,,,,
01/31/13 01:30,3392,3459,5443,4910,2157,5084,,,,,,,,
01/31/13 01:35,3397,3462,5443,4955,2158,5132,,,,,,,,
01/31/13 01:40,3397,3450,5406,4921,2162,5127,,,,,,,,
01/31/13 01:45,3397,3482,5426,4904,2158,5119,,,,,,,,
01/31/13 01:50,3397,3478,5400,4929,2159,5166,,,,,,,,
01/31/13 01:55,3378,3445,5435,4969,2165,5143,,,,,,,,
01/31/13 02:00,3370,3414,5356,4928,2160,5147,,,,,,,,
01/31/13 02:05,3360,3357,5360,4920,2171,5086,,,,,,,,
01/31/13 02:10,3361,3373,5380,4852,2160,5006,,,,,,,,
01/31/13 02:15,3361,3406,5338,4851,2160,5080,,,,,,,,
01/31/13 02:20,3361,3411,5351,4887,2156,5103,,,,,,,,
01/31/13 02:25,3361,3427,5403,4878,2164,5066,,,,,,,,
01/31/13 02:30,3357,3391,5341,4865,2155,5070,,,,,,,,
01/31/13 02:35,3356,3434,5401,4845,2159,5036,,,,,,,,
01/31/13 02:40,3356,3419,5411,4853,2167,5028,,,,,,,,
01/31/13 02:45,3356,3410,5395,4838,2205,5059,,,,,,,,
01/31/13 02:50,3356,3390,5409,4827,2228,5036,,,,,,,,
01/31/13 02:55,3300,3374,5383,4781,2213,4985,,,,,,,,
01/31/13 03:00,3254,3348,5387,4784,2190,4935,,,,,,,,
01/31/13 03:05,3215,3296,5433,4855,2176,4894,,,,,,,,
01/31/13 03:10,3184,3255,5400,4868,2164,4887,,,,,,,,
01/31/13 03:15,3184,3247,5420,4888,2161,4876,,,,,,,,
01/31/13 03:20,3184,3254,5362,4870,2160,4922,,,,,,,,
01/31/13 03:25,3184,3241,5349,4912,2155,4959,,,,,,,,
01/31/13 03:30,3223,3231,5368,4925,2155,4944,,,,,,,,
01/31/13 03:35,3263,3224,5388,4904,2159,4901,,,,,,,,
01/31/13 03:40,3263,3225,5425,4883,2158,4842,,,,,,,,
01/31/13 03:45,3263,3216,5478,4916,2164,4818,,,,,,,,
01/31/13 03:50,3263,3203,5488,4884,2158,4757,,,,,,,,
01/31/13 03:55,3238,3216,5492,5096,2157,4979,,,,,,,,
01/31/13 04:00,3228,3170,5520,5503,2160,5312,,,,,,,,
01/31/13 04:05,3220,3163,5589,5543,2162,5279,,,,,,,,
01/31/13 04:10,3219,3132,5574,5574,2166,5299,,,,,,,,
01/31/13 04:15,3219,3095,5634,5607,2163,5230,,,,,,,,
01/31/13 04:20,3219,3067,5640,5625,2162,5216,,,,,,,,
01/31/13 04:25,3219,3036,5646,5604,2161,5155,,,,,,,,
01/31/13 04:30,3226,3010,5615,5692,2163,5250,,,,,,,,
01/31/13 04:35,3236,2998,5664,5645,2162,5144,,,,,,,,
01/31/13 04:40,3236,2962,5743,5696,2172,5087,,,,,,,,
01/31/13 04:45,3236,2941,5806,5695,2183,5012,,,,,,,,
01/31/13 04:50,3236,2914,5806,6119,2198,5426,,,,,,,,
01/31/13 04:55,3075,2926,5875,6152,2203,5406,,,,,,,,
01/31/13 05:00,2934,2940,5900,6170,2211,5421,,,,,,,,
01/31/13 05:05,2793,2941,6031,6174,2225,5314,,,,,,,,
01/31/13 05:10,2667,2947,6074,6151,2232,5256,,,,,,,,
01/31/13 05:15,2667,2948,6118,6062,2231,5124,,,,,,,,
01/31/13 05:20,2667,2942,6174,6080,2232,5081,,,,,,,,
01/31/13 05:25,2667,2969,6209,6061,2247,5069,,,,,,,,
01/31/13 05:30,2647,2985,6243,6085,2257,5085,,,,,,,,
01/31/13 05:35,2632,3051,6256,6151,2290,5237,,,,,,,,
01/31/13 05:40,2632,3107,6305,6107,2319,5229,,,,,,,,
01/31/13 05:45,2632,3145,6416,6096,2336,5161,,,,,,,,
01/31/13 05:50,2632,3136,6435,6112,2338,5151,,,,,,,,
01/31/13 05:55,2697,3105,6532,6994,2338,5975,,,,,,,,
01/31/13 06:00,2775,3036,6623,7923,2336,6818,,,,,,,,
01/31/13 06:05,2852,2971,6725,8666,2339,7472,,,,,,,,
01/31/13 06:10,2938,2940,6812,9383,2335,8142,,,,,,,,
01/31/13 06:15,2938,2906,6930,9666,2337,8279,,,,,,,,
01/31/13 06:20,2938,2847,6993,9608,2343,8106,,,,,,,,
01/31/13 06:25,2938,2811,7014,9639,2342,8079,,,,,,,,
01/31/13 06:30,2927,2797,7037,9564,2341,7965,,,,,,,,
01/31/13 06:35,2919,2798,7119,9657,2338,7975,,,,,,,,
01/31/13 06:40,2919,2844,7100,9615,2341,8000,,,,,,,,
01/31/13 06:45,2919,2859,7109,9643,2334,8028,,,,,,,,
01/31/13 06:50,2919,2883,7145,10186,2340,8564,,,,,,,,
01/31/13 06:55,2841,2889,7268,10346,2340,8583,,,,,,,,
01/31/13 07:00,2777,2903,7236,10395,2339,8652,,,,,,,,
01/31/13 07:05,2711,2913,7297,10634,2337,8814,,,,,,,,
01/31/13 07:10,2661,2970,7339,10701,2338,8872,,,,,,,,
01/31/13 07:15,2661,2998,7374,10710,2348,8882,,,,,,,,
01/31/13 07:20,2661,3016,7453,10733,2342,8840,,,,,,,,
01/31/13 07:25,2661,2993,7446,10773,2347,8868,,,,,,,,
01/31/13 07:30,2673,2928,7378,10789,2353,8892,,,,,,,,
01/31/13 07:35,2688,2919,7386,10834,2350,8918,,,,,,,,
01/31/13 07:40,2688,2959,7423,10805,2348,8889,,,,,,,,
01/31/13 07:45,2688,2990,7398,10727,2354,8873,,,,,,,,
01/31/13 07:50,2688,3074,7379,10707,2347,8950,,,,,,,,
01/31/13 07:55,2686,3146,7326,10614,2346,8982,,,,,,,,
01/31/13 08:00,2696,3245,7281,10640,2344,9148,,,,,,,,
01/31/13 08:05,2703,3312,7250,10582,2359,9204,,,,,,,,
01/31/13 08:10,2723,3310,7241,10465,2368,9102,,,,,,,,
01/31/13 08:15,2723,3250,7238,10486,2373,9072,,,,,,,,
01/31/13 08:20,2723,3216,7223,10571,2376,9136,,,,,,,,
01/31/13 08:25,2723,3212,7198,10583,2373,9170,,,,,,,,
01/31/13 08:30,2753,3158,7235,10556,2367,9047,,,,,,,,
01/31/13 08:35,2786,3089,7220,10651,2363,9082,,,,,,,,
01/31/13 08:40,2786,3070,7233,10605,2363,9005,,,,,,,,
01/31/13 08:45,2786,3077,7131,10622,2360,9128,,,,,,,,
01/31/13 08:50,2786,3097,7147,10627,2365,9143,,,,,,,,
01/31/13 08:55,2794,3100,7147,10353,2374,8880,,,,,,,,
01/31/13 09:00,2814,3109,7132,10214,2367,8759,,,,,,,,
01/31/13 09:05,2831,3035,7066,10139,2358,8666,,,,,,,,
01/31/13 09:10,2863,3020,7090,10036,2364,8531,,,,,,,,
01/31/13 09:15,2863,3026,7092,10042,2366,8543,,,,,,,,
01/31/13 09:20,2863,3017,7071,10203,2362,8711,,,,,,,,
01/31/13 09:25,2863,3005,7070,10165,2365,8665,,,,,,,,
01/31/13 09:30,2853,3011,7053,9977,2360,8496,,,,,,,,
01/31/13 09:35,2847,2996,7079,9907,2358,8381,,,,,,,,
01/31/13 09:40,2847,2990,6977,9984,2360,8557,,,,,,,,
01/31/13 09:45,2847,2954,7029,10013,2358,8496,,,,,,,,
01/31/13 09:50,2847,2956,7017,9963,2355,8457,,,,,,,,
01/31/13 09:55,2845,2986,7046,9950,2351,8464,,,,,,,,
01/31/13 10:00,2851,3019,7025,9937,2359,8539,,,,,,,,
01/31/13 10:05,2860,3071,6997,9940,2361,8649,,,,,,,,
01/31/13 10:10,2876,3094,6987,9866,2354,8626,,,,,,,,
01/31/13 10:15,2876,3097,6984,9840,2359,8612,,,,,,,,
01/31/13 10:20,2876,3106,6982,9772,2352,8547,,,,,,,,
01/31/13 10:25,2876,3116,6972,9789,2352,8586,,,,,,,,
01/31/13 10:30,2862,3115,6911,9835,2357,8695,,,,,,,,
01/31/13 10:35,2850,3125,6854,9796,2363,8729,,,,,,,,
01/31/13 10:40,2850,3158,6916,9786,2359,8687,,,,,,,,
01/31/13 10:45,2850,3128,6911,9765,2357,8640,,,,,,,,
01/31/13 10:50,2850,3123,6894,9760,2364,8653,,,,,,,,
01/31/13 10:55,2880,3096,6894,9551,2357,8410,,,,,,,,
01/31/13 11:00,2926,3069,6878,9610,2356,8457,,,,,,,,
01/31/13 11:05,2965,3062,6871,9547,2367,8415,,,,,,,,
01/31/13 11:10,3017,3052,6855,9565,2373,8435,,,,,,,,
01/31/13 11:15,3017,3091,6817,9537,2368,8479,,,,,,,,
01/31/13 11:20,3017,3064,6816,9537,2376,8462,,,,,,,,
01/31/13 11:25,3017,3025,6800,9558,2373,8456,,,,,,,,
01/31/13 11:30,3035,3031,6753,9517,2370,8465,,,,,,,,
01/31/13 11:35,3053,3051,6782,9558,2369,8497,,,,,,,,
01/31/13 11:40,3053,3144,6766,9620,2368,8666,,,,,,,,
01/31/13 11:45,3053,3228,6746,9478,2372,8631,,,,,,,,
01/31/13 11:50,3053,3266,6731,9541,2379,8755,,,,,,,,
01/31/13 11:55,2994,3245,6771,9244,2374,8393,,,,,,,,
01/31/13 12:00,2945,3265,6757,9135,2381,8325,,,,,,,,
01/31/13 12:05,2899,3266,6731,9097,2388,8320,,,,,,,,
01/31/13 12:10,2864,3315,6756,9057,2390,8307,,,,,,,,
01/31/13 12:15,2864,3365,6731,8990,2400,8324,,,,,,,,
01/31/13 12:20,2864,3392,6720,9019,2385,8373,,,,,,,,
01/31/13 12:25,2864,3421,6710,8968,2344,8323,,,,,,,,
01/31/13 12:30,2879,3471,6672,8897,2342,8337,,,,,,,,
01/31/13 12:35,2895,3508,6676,8823,2344,8300,,,,,,,,
01/31/13 12:40,2895,3518,6688,8816,2338,8285,,,,,,,,
01/31/13 12:45,2895,3531,6659,8791,2348,8312,,,,,,,,
01/31/13 12:50,2895,3531,6634,8790,2349,8337,,,,,,,,
01/31/13 12:55,2966,3489,6624,8671,2348,8184,,,,,,,,
01/31/13 13:00,3039,3405,6614,8653,2371,8115,,,,,,,,
01/31/13 13:05,3119,3370,6604,8682,2397,8145,,,,,,,,
01/31/13 13:10,3202,3347,6613,8703,2428,8166,,,,,,,,
01/31/13 13:15,3202,3356,6570,8553,2433,8074,,,,,,,,
01/31/13 13:20,3202,3334,6594,8664,2412,8117,,,,,,,,
01/31/13 13:25,3202,3364,6562,8613,2398,8113,,,,,,,,
01/31/13 13:30,3180,3344,6553,8638,2397,8127,,,,,,,,
01/31/13 13:35,3160,3294,6566,8630,2398,8056,,,,,,,,
01/31/13 13:40,3160,3199,6549,8699,2403,8052,,,,,,,,
01/31/13 13:45,3160,3091,6536,8698,2428,7982,,,,,,,,
01/31/13 13:50,3160,3078,6516,8700,2437,7997,,,,,,,,
01/31/13 13:55,3153,3009,6536,8869,2413,8056,,,,,,,,
01/31/13 14:00,3157,2975,6503,8944,2390,8106,,,,,,,,
01/31/13 14:05,3164,2903,6495,9057,2367,8133,,,,,,,,
01/31/13 14:10,3179,2822,6473,9097,2370,8116,,,,,,,,
01/31/13 14:15,3179,2786,6485,9110,2382,8094,,,,,,,,
01/31/13 14:20,3179,2755,6425,9083,2360,8074,,,,,,,,
01/31/13 14:25,3179,2719,6435,9086,2377,8048,,,,,,,,
01/31/13 14:30,3143,2691,6424,9068,2411,8047,,,,,,,,
01/31/13 14:35,3112,2678,6424,9090,2421,8066,,,,,,,,
01/31/13 14:40,3112,2612,6365,9042,2433,8023,,,,,,,,
01/31/13 14:45,3112,2597,6438,9085,2432,7977,,,,,,,,
01/31/13 14:50,3112,2599,6432,9096,2418,7982,,,,,,,,
01/31/13 14:55,2959,2615,6416,9171,2387,8023,,,,,,,,
01/31/13 15:00,2821,2571,6436,9278,2358,7999,,,,,,,,
01/31/13 15:05,2684,2510,6462,9406,2386,8030,,,,,,,,
01/31/13 15:10,2564,2440,6435,9419,2376,7952,,,,,,,,
01/31/13 15:15,2564,2351,6432,9427,2381,7877,,,,,,,,
01/31/13 15:20,2564,2297,6460,9467,2385,7839,,,,,,,,
01/31/13 15:25,2564,2268,6451,9476,2382,7825,,,,,,,,
01/31/13 15:30,2536,2268,6444,9511,2380,7865,,,,,,,,
01/31/13 15:35,2512,2268,6475,9678,2395,8017,,,,,,,,
01/31/13 15:40,2512,2209,6510,9671,2394,7914,,,,,,,,
01/31/13 15:45,2512,2184,6485,9643,2377,7870,,,,,,,,
01/31/13 15:50,2512,2195,6504,9696,2380,7917,,,,,,,,
01/31/13 15:55,2382,2213,6548,9738,2373,7926,,,,,,,,
01/31/13 16:00,2269,2220,6551,9706,2403,7929,,,,,,,,
01/31/13 16:05,2159,2248,6570,9620,2461,7909,,,,,,,,
01/31/13 16:10,2063,2252,6614,9538,2478,7805,,,,,,,,
01/31/13 16:15,2063,2330,6614,9575,2483,7924,,,,,,,,
01/31/13 16:20,2063,2431,6646,9591,2495,8022,,,,,,,,
01/31/13 16:25,2063,2512,6669,9625,2496,8114,,,,,,,,
01/31/13 16:30,1973,2536,6684,9617,2495,8114,,,,,,,,
01/31/13 16:35,1893,2513,6674,9589,2496,8074,,,,,,,,
01/31/13 16:40,1893,2499,6728,9625,2499,8045,,,,,,,,
01/31/13 16:45,1893,2505,6763,9617,2502,8009,,,,,,,,
01/31/13 16:50,1893,2468,6772,9643,2500,7990,,,,,,,,
01/31/13 16:55,1942,2454,6897,9772,2500,7978,,,,,,,,
01/31/13 17:00,1997,2452,6870,10060,2503,8296,,,,,,,,
01/31/13 17:05,2057,2446,6961,10497,2503,8636,,,,,,,,
01/31/13 17:10,2121,2468,6970,10764,2505,8918,,,,,,,,
01/31/13 17:15,2121,2549,7062,10906,2498,9042,,,,,,,,
01/31/13 17:20,2121,2570,7130,10915,2492,8997,,,,,,,,
01/31/13 17:25,2121,2646,7174,10877,2496,8995,,,,,,,,
01/31/13 17:30,2101,2711,7236,10868,2500,8993,,,,,,,,
01/31/13 17:35,2084,2675,7256,10903,2503,8975,,,,,,,,
01/31/13 17:40,2084,2701,7294,10939,2501,8998,,,,,,,,
01/31/13 17:45,2084,2764,7316,10874,2504,8976,,,,,,,,
01/31/13 17:50,2084,2826,7335,10883,2508,9033,,,,,,,,
01/31/13 17:55,2182,2734,7314,11029,2507,9106,,,,,,,,
01/31/13 18:00,2284,2753,7313,11107,2532,9231,,,,,,,,
01/31/13 18:05,2391,2755,7309,11095,2542,9233,,,,,,,,
01/31/13 18:10,2503,2823,7361,11113,2548,9273,,,,,,,,
01/31/13 18:15,2503,2775,7284,11112,2544,9298,,,,,,,,
01/31/13 18:20,2503,2813,7331,11154,2540,9327,,,,,,,,
01/31/13 18:25,2503,2846,7369,11171,2549,9346,,,,,,,,
01/31/13 18:30,2520,2865,7335,11163,2546,9390,,,,,,,,
01/31/13 18:35,2540,2862,7360,11137,2570,9359,,,,,,,,
01/31/13 18:40,2540,2869,7346,11087,2589,9350,,,,,,,,
01/31/13 18:45,2540,2870,7326,11104,2607,9405,,,,,,,,
01/31/13 18:50,2540,2878,7297,11087,2602,9421,,,,,,,,
01/31/13 18:55,2621,2884,7320,10960,2608,9286,,,,,,,,
01/31/13 19:00,2711,2884,7197,10856,2597,9291,,,,,,,,
01/31/13 19:05,2804,2871,7191,10748,2614,9194,,,,,,,,
01/31/13 19:10,2900,2944,7230,10560,2640,9065,,,,,,,,
01/31/13 19:15,2900,2951,7278,10496,2643,8962,,,,,,,,
01/31/13 19:20,2900,2920,7250,10537,2671,9029,,,,,,,,
01/31/13 19:25,2900,2862,7175,10509,2679,9025,,,,,,,,
01/31/13 19:30,2889,2830,7207,10525,2680,8979,,,,,,,,
01/31/13 19:35,2881,2754,7210,10532,2677,8903,,,,,,,,
01/31/13 19:40,2881,2710,7215,10509,2693,8848,,,,,,,,
01/31/13 19:45,2881,2718,7199,10533,2719,8922,,,,,,,,
01/31/13 19:50,2881,2729,7192,10525,2745,8957,,,,,,,,
01/31/13 19:55,2866,2778,7113,10502,2713,9030,,,,,,,,
01/31/13 20:00,2859,2828,7125,10386,2684,8923,,,,,,,,
01/31/13 20:05,2857,2895,7038,10169,2673,8850,,,,,,,,
01/31/13 20:10,2861,2967,7108,10012,2647,8671,,,,,,,,
01/31/13 20:15,2861,3041,7090,9961,2651,8712,,,,,,,,
01/31/13 20:20,2861,3101,7079,9972,2610,8754,,,,,,,,
01/31/13 20:25,2861,3122,7058,9954,2592,8760,,,,,,,,
01/31/13 20:30,2832,3183,7045,9969,2589,8847,,,,,,,,
01/31/13 20:35,2806,3246,7002,9936,2583,8913,,,,,,,,
01/31/13 20:40,2806,3268,7035,9950,2589,8922,,,,,,,,
01/31/13 20:45,2806,3288,6999,9936,2587,8963,,,,,,,,
01/31/13 20:50,2806,3295,7006,9891,2581,8912,,,,,,,,
01/31/13 20:55,2775,3290,6868,9523,2599,8695,,,,,,,,
01/31/13 21:00,2756,3267,6822,9270,2618,8484,,,,,,,,
01/31/13 21:05,2737,3239,6833,9148,2631,8336,,,,,,,,
01/31/13 21:10,2731,3151,6841,9104,2629,8194,,,,,,,,
01/31/13 21:15,2731,3048,6816,9086,2634,8103,,,,,,,,
01/31/13 21:20,2731,2971,6692,9046,2624,8100,,,,,,,,
01/31/13 21:25,2731,2883,6718,9077,2628,8020,,,,,,,,
01/31/13 21:30,2750,2824,6668,9044,2632,7983,,,,,,,,
01/31/13 21:35,2770,2791,6651,9062,2625,7977,,,,,,,,
01/31/13 21:40,2770,2765,6640,9073,2622,7971,,,,,,,,
01/31/13 21:45,2770,2749,6570,9031,2627,7988,,,,,,,,
01/31/13 21:50,2770,2739,6515,8969,2605,7945,,,,,,,,
01/31/13 21:55,2782,2744,6415,8440,2550,7470,,,,,,,,
01/31/13 22:00,2809,2732,6408,7880,2476,6830,,,,,,,,
01/31/13 22:05,2836,2745,6433,7423,2477,6361,,,,,,,,
01/31/13 22:10,2874,2771,6386,6683,2509,5732,,,,,,,,
01/31/13 22:15,2874,2813,6324,6216,2525,5381,,,,,,,,
01/31/13 22:20,2874,2845,6291,6273,2507,5486,,,,,,,,
01/31/13 22:25,2874,2891,6254,6208,2508,5505,,,,,,,,
01/31/13 22:30,2898,2876,6199,6159,2513,5499,,,,,,,,
01/31/13 22:35,2922,2845,6161,6078,2511,5424,,,,,,,,
01/31/13 22:40,2922,2847,6149,6111,2522,5481,,,,,,,,
01/31/13 22:45,2922,2835,6087,6122,2518,5538,,,,,,,,
01/31/13 22:50,2922,2777,5978,6094,2502,5545,,,,,,,,
01/31/13 22:55,2800,2744,5996,6009,2524,5396,,,,,,,,
01/31/13 23:00,2692,2720,5898,5860,2562,5322,,,,,,,,
01/31/13 23:05,2589,2750,5955,5655,2572,5062,,,,,,,,
01/31/13 23:10,2494,2719,5929,5443,2589,4824,,,,,,,,
01/31/13 23:15,2494,2734,5898,5434,2580,4851,,,,,,,,
01/31/13 23:20,2494,2752,5829,5415,2602,4940,,,,,,,,
01/31/13 23:25,2494,2753,5834,5434,2580,4933,,,,,,,,
01/31/13 23:30,2442,2747,5827,5431,2581,4932,,,,,,,,
01/31/13 23:35,2395,2719,5789,5406,2575,4913,,,,,,,,
01/31/13 23:40,2395,2692,5781,5382,2575,4868,,,,,,,,
01/31/13 23:45,2395,2668,5738,5387,2572,4889,,,,,,,,
01/31/13 23:50,2395,2651,5673,5341,2574,4894,,,,,,,,
01/31/13 23:55,2366,2652,5622,5024,2606,4661,,,,,,,,
02/01/13 00:00,2350,2684,5564,4745,2637,4503,,,,,,,,
02/01/13 00:05,2333,2750,5553,4641,2670,4508,,,,,,,,
02/01/13 00:10,2330,2745,5557,4473,2668,4329,,,,,,,,
02/01/13 00:15,2330,2774,5542,4473,2678,4385,,,,,,,,
02/01/13 00:20,2330,2781,5526,4449,2680,4384,,,,,,,,
02/01/13 00:25,2330,2790,5510,4439,2677,4395,,,,,,,,
02/01/13 00:30,2347,2821,5493,4394,2678,4400,,,,,,,,
02/01/13 00:35,2364,2806,5494,4377,2681,4370,,,,,,,,
02/01/13 00:40,2364,2819,5439,4371,2671,4423,,,,,,,,
02/01/13 00:45,2364,2748,5441,4383,2676,4366,,,,,,,,
02/01/13 00:50,2364,2752,5478,4383,2671,4328,,,,,,,,
02/01/13 00:55,2378,2728,5449,4279,2676,4233,,,,,,,,
02/01/13 01:00,2403,2734,5417,4148,2673,4138,,,,,,,,
02/01/13 01:05,2428,2737,5428,4060,2676,4046,,,,,,,,
02/01/13 01:10,2461,2727,5412,4099,2671,4085,,,,,,,,
02/01/13 01:15,2461,2712,5413,4069,2671,4042,,,,,,,,
02/01/13 01:20,2461,2729,5411,4073,2674,4065,,,,,,,,
02/01/13 01:25,2461,2731,5396,4070,2672,4076,,,,,,,,
02/01/13 01:30,2465,2702,5400,4084,2679,4066,,,,,,,,
02/01/13 01:35,2473,2696,5416,4116,2678,4074,,,,,,,,
02/01/13 01:40,2473,2675,5402,4096,2676,4045,,,,,,,,
02/01/13 01:45,2473,2636,5388,4118,2680,4046,,,,,,,,
02/01/13 01:50,2473,2626,5411,4092,2679,3986,,,,,,,,
02/01/13 01:55,2455,2587,5388,4161,2677,4037,,,,,,,,
02/01/13 02:00,2449,2576,5354,4120,2667,4010,,,,,,,,
02/01/13 02:05,2441,2534,5363,4175,2675,4020,,,,,,,,
02/01/13 02:10,2447,2520,5371,4148,2684,3981,,,,,,,,
02/01/13 02:15,2447,2506,5401,4141,2700,3947,,,,,,,,
02/01/13 02:20,2447,2469,5353,4150,2701,3968,,,,,,,,
02/01/13 02:25,2447,2461,5382,4163,2703,3946,,,,,,,,
02/01/13 02:30,2448,2400,5353,4096,2709,3852,,,,,,,,
02/01/13 02:35,2452,2351,5337,4127,2707,3849,,,,,,,,
02/01/13 02:40,2452,2347,5396,4176,2700,3829,,,,,,,,
02/01/13 02:45,2452,2328,5394,4182,2702,3818,,,,,,,,
02/01/13 02:50,2452,2270,5384,4164,2711,3759,,,,,,,,
02/01/13 02:55,2379,2276,5415,4375,2713,3949,,,,,,,,
02/01/13 03:00,2317,2239,5368,4488,2692,4050,,,,,,,,
02/01/13 03:05,2260,2169,5435,4518,2707,3958,,,,,,,,
02/01/13 03:10,2216,2120,5466,4600,2713,3972,,,,,,,,
02/01/13 03:15,2216,2093,5429,4624,2742,4031,,,,,,,,
02/01/13 03:20,2216,2053,5460,4614,2746,3954,,,,,,,,
02/01/13 03:25,2216,2011,5440,4633,2745,3950,,,,,,,,
02/01/13 03:30,2207,2005,5455,4642,2745,3936,,,,,,,,
02/01/13 03:35,2201,1933,5454,4582,2740,3802,,,,,,,,
02/01/13 03:40,2201,1916,5476,4643,2737,3820,,,,,,,,
02/01/13 03:45,2201,1884,5470,4637,2735,3788,,,,,,,,
02/01/13 03:50,2201,1919,5487,4645,2716,3793,,,,,,,,
02/01/13 03:55,2034,1914,5494,4831,2692,3945,,,,,,,,
02/01/13 04:00,1884,1925,5503,4901,2708,4032,,,,,,,,
02/01/13 04:05,1738,1927,5580,4807,2720,3874,,,,,,,,
02/01/13 04:10,1606,1926,5600,4748,2734,3809,,,,,,,,
02/01/13 04:15,1606,1934,5632,4679,2731,3712,,,,,,,,
02/01/13 04:20,1606,1913,5649,4686,2744,3696,,,,,,,,
02/01/13 04:25,1606,1895,5673,4779,2752,3753,,,,,,,,
02/01/13 04:30,1605,1867,5677,4802,2753,3745,,,,,,,,
02/01/13 04:35,1608,1830,5715,4842,2759,3716,,,,,,,,
02/01/13 04:40,1608,1785,5745,4849,2782,3673,,,,,,,,
02/01/13 04:45,1608,1730,5777,4834,2816,3602,,,,,,,,
02/01/13 04:50,1608,1651,5794,4847,2839,3547,,,,,,,,
02/01/13 04:55,1580,1602,5830,5191,2878,3876,,,,,,,,
02/01/13 05:00,1561,1537,5908,5334,2971,4007,,,,,,,,
02/01/13 05:05,1546,1443,5985,5578,3035,4182,,,,,,,,
02/01/13 05:10,1540,1313,6008,5789,3070,4312,,,,,,,,
02/01/13 05:15,1540,1259,6090,5973,3091,4384,,,,,,,,
02/01/13 05:20,1540,1214,6144,6019,3088,4328,,,,,,,,
02/01/13 05:25,1540,1166,6148,6032,3103,4304,,,,,,,,
02/01/13 05:30,1510,1150,6246,6063,3119,4236,,,,,,,,
02/01/13 05:35,1484,1131,6285,6057,3129,4183,,,,,,,,
02/01/13 05:40,1484,1123,6339,6048,3139,4121,,,,,,,,
02/01/13 05:45,1484,1107,6369,5983,3136,4009,,,,,,,,
02/01/13 05:50,1484,1075,6409,6024,3137,3978,,,,,,,,
02/01/13 05:55,1369,1053,6441,7033,3111,4907,,,,,,,,
02/01/13 06:00,1273,1017,6530,7733,3052,5423,,,,,,,,
02/01/13 06:05,1180,1061,6701,8403,2986,5900,,,,,,,,
02/01/13 06:10,1103,1044,6783,9134,2951,6496,,,,,,,,
02/01/13 06:15,1103,1030,6871,9364,2923,6596,,,,,,,,
02/01/13 06:20,1103,1008,6922,9318,2917,6472,,,,,,,,
02/01/13 06:25,1103,988,7021,9358,2914,6390,,,,,,,,
02/01/13 06:30,1093,942,6995,9341,2928,6366,,,,,,,,
02/01/13 06:35,1085,914,7073,9398,2941,6330,,,,,,,,
02/01/13 06:40,1085,891,7102,9415,2935,6289,,,,,,,,
02/01/13 06:45,1085,862,7137,9344,2930,6150,,,,,,,,
02/01/13 06:50,1085,837,7188,9938,2937,6676,,,,,,,,
02/01/13 06:55,1020,826,7249,10111,2957,6796,,,,,,,,
02/01/13 07:00,971,789,7249,10226,2988,6904,,,,,,,,
02/01/13 07:05,923,744,7337,10424,3003,6984,,,,,,,,
02/01/13 07:10,891,727,7408,10578,3004,7051,,,,,,,,
02/01/13 07:15,891,712,7443,10672,3027,7119,,,,,,,,
02/01/13 07:20,891,694,7450,10715,3029,7138,,,,,,,,
02/01/13 07:25,891,681,7418,10653,3038,7104,,,,,,,,
02/01/13 07:30,891,657,7423,10661,3040,7089,,,,,,,,
02/01/13 07:35,893,643,7440,10668,3031,7053,,,,,,,,
02/01/13 07:40,893,616,7418,10702,3039,7089,,,,,,,,
02/01/13 07:45,893,595,7378,10669,3044,7080,,,,,,,,
02/01/13 07:50,893,575,7389,10678,3037,7051,,,,,,,,
02/01/13 07:55,802,563,7408,10795,3037,7136,,,,,,,,
02/01/13 08:00,732,540,7386,10841,3034,7179,,,,,,,,
02/01/13 08:05,663,518,7336,10836,3031,7200,,,,,,,,
02/01/13 08:10,610,490,7310,10727,3025,7083,,,,,,,,
02/01/13 08:15,610,474,7369,10689,3018,6964,,,,,,,,
02/01/13 08:20,610,455,7329,10719,3026,7022,,,,,,,,
02/01/13 08:25,610,429,7266,10693,3027,7034,,,,,,,,
02/01/13 08:30,601,429,7283,10703,3033,7033,,,,,,,,
02/01/13 08:35,595,399,7278,10736,3038,7044,,,,,,,,
02/01/13 08:40,595,380,7243,10707,3035,7031,,,,,,,,
02/01/13 08:45,595,357,7287,10682,3044,6946,,,,,,,,
02/01/13 08:50,595,359,7165,10667,3040,7051,,,,,,,,
02/01/13 08:55,520,344,7193,10606,3032,6940,,,,,,,,
02/01/13 09:00,456,342,7156,10478,3011,6826,,,,,,,,
02/01/13 09:05,396,334,7162,10353,2994,6671,,,,,,,,
